customer_id,signup_date,region,acquisition_channel,plan_type,monthly_price,subscription_status,sub_start_date,sub_end_date,frequency,total_revenue,last_transaction_date,recency_days,tenure_days,is_churned,avg_region_revenue,region_spend_rank
420,2024-04-01,North America,Organic Search,Basic,15.0,Active,2024-04-01,,29,435.0,2026-07-20,12,852,0,570.7936507936508,165
608,2024-03-28,North America,Organic Search,Basic,15.0,Active,2024-03-28,,29,435.0,2026-07-16,16,856,0,570.7936507936508,166
610,2024-03-26,North America,Paid Ads,Basic,15.0,Active,2024-03-26,,29,435.0,2026-07-14,18,858,0,570.7936507936508,167
621,2024-03-24,North America,Social Media,Basic,15.0,Active,2024-03-24,,29,435.0,2026-07-12,20,860,0,570.7936507936508,168
630,2024-03-22,North America,Referral,Basic,15.0,Active,2024-03-22,,29,435.0,2026-07-10,22,862,0,570.7936507936508,169
691,2024-03-29,North America,Paid Ads,Basic,15.0,Active,2024-03-29,,29,435.0,2026-07-17,15,855,0,570.7936507936508,170
785,2024-04-08,North America,Referral,Basic,15.0,Active,2024-04-08,,29,435.0,2026-07-27,5,845,0,570.7936507936508,171
920,2024-03-26,North America,Referral,Basic,15.0,Active,2024-03-26,,29,435.0,2026-07-14,18,858,0,570.7936507936508,172
1038,2024-04-02,North America,Paid Ads,Basic,15.0,Active,2024-04-02,,29,435.0,2026-07-21,11,851,0,570.7936507936508,173
1045,2024-04-08,North America,Paid Ads,Basic,15.0,Active,2024-04-08,,29,435.0,2026-07-27,5,845,0,570.7936507936508,174
151,2024-04-25,North America,Paid Ads,Basic,15.0,Active,2024-04-25,,28,420.0,2026-07-14,18,828,0,570.7936507936508,175
161,2024-05-05,North America,Paid Ads,Basic,15.0,Active,2024-05-05,,28,420.0,2026-07-24,8,818,0,570.7936507936508,176
279,2024-05-11,North America,Referral,Basic,15.0,Active,2024-05-11,,28,420.0,2026-07-30,2,812,0,570.7936507936508,177
297,2024-05-01,North America,Paid Ads,Basic,15.0,Active,2024-05-01,,28,420.0,2026-07-20,12,822,0,570.7936507936508,178
431,2024-05-07,North America,Paid Ads,Basic,15.0,Active,2024-05-07,,28,420.0,2026-07-26,6,816,0,570.7936507936508,179
468,2024-05-07,North America,Paid Ads,Basic,15.0,Active,2024-05-07,,28,420.0,2026-07-26,6,816,0,570.7936507936508,180
663,2024-05-09,North America,Organic Search,Basic,15.0,Active,2024-05-09,,28,420.0,2026-07-28,4,814,0,570.7936507936508,181
822,2024-04-20,North America,Social Media,Basic,15.0,Active,2024-04-20,,28,420.0,2026-07-09,23,833,0,570.7936507936508,182
885,2024-04-27,North America,Paid Ads,Basic,15.0,Active,2024-04-27,,28,420.0,2026-07-16,16,826,0,570.7936507936508,183
988,2024-07-14,North America,Social Media,Standard,35.0,Cancelled,2024-07-14,2025-07-04,12,420.0,2025-06-09,418,355,1,570.7936507936508,184
105,2024-05-29,North America,Referral,Basic,15.0,Active,2024-05-29,,27,405.0,2026-07-18,14,794,0,570.7936507936508,185
511,2024-05-31,North America,Organic Search,Basic,15.0,Active,2024-05-31,,27,405.0,2026-07-20,12,792,0,570.7936507936508,186
727,2024-06-09,North America,Organic Search,Basic,15.0,Active,2024-06-09,,27,405.0,2026-07-29,3,783,0,570.7936507936508,187
757,2024-05-21,North America,Organic Search,Basic,15.0,Active,2024-05-21,,27,405.0,2026-07-10,22,802,0,570.7936507936508,188
911,2024-06-09,North America,Organic Search,Basic,15.0,Active,2024-06-09,,27,405.0,2026-07-29,3,783,0,570.7936507936508,189
925,2024-05-22,North America,Social Media,Basic,15.0,Active,2024-05-22,,27,405.0,2026-07-11,21,801,0,570.7936507936508,190
1085,2024-05-19,North America,Referral,Basic,15.0,Active,2024-05-19,,27,405.0,2026-07-08,24,804,0,570.7936507936508,191
110,2024-07-06,North America,Paid Ads,Basic,15.0,Active,2024-07-06,,26,390.0,2026-07-26,6,756,0,570.7936507936508,192
189,2024-06-24,North America,Paid Ads,Basic,15.0,Active,2024-06-24,,26,390.0,2026-07-14,18,768,0,570.7936507936508,193
351,2024-07-05,North America,Referral,Basic,15.0,Active,2024-07-05,,26,390.0,2026-07-25,7,757,0,570.7936507936508,194
525,2024-06-25,North America,Paid Ads,Basic,15.0,Active,2024-06-25,,26,390.0,2026-07-15,17,767,0,570.7936507936508,195
557,2024-06-16,North America,Organic Search,Basic,15.0,Active,2024-06-16,,26,390.0,2026-07-06,26,776,0,570.7936507936508,196
932,2024-06-26,North America,Paid Ads,Basic,15.0,Active,2024-06-26,,26,390.0,2026-07-16,16,766,0,570.7936507936508,197
995,2024-06-20,North America,Organic Search,Basic,15.0,Active,2024-06-20,,26,390.0,2026-07-10,22,772,0,570.7936507936508,198
190,2025-01-09,North America,Paid Ads,Standard,35.0,Cancelled,2025-01-09,2025-11-14,11,385.0,2025-11-05,269,309,1,570.7936507936508,199
569,2024-11-21,North America,Organic Search,Standard,35.0,Cancelled,2024-11-21,2025-10-16,11,385.0,2025-09-17,318,329,1,570.7936507936508,200
764,2024-02-18,North America,Social Media,Standard,35.0,Cancelled,2024-02-18,2025-01-06,11,385.0,2024-12-14,595,323,1,570.7936507936508,201
439,2024-08-11,North America,Referral,Basic,15.0,Active,2024-08-11,,25,375.0,2026-08-01,0,720,0,570.7936507936508,202
469,2024-07-27,North America,Paid Ads,Basic,15.0,Active,2024-07-27,,25,375.0,2026-07-17,15,735,0,570.7936507936508,203
665,2024-07-16,North America,Organic Search,Basic,15.0,Active,2024-07-16,,25,375.0,2026-07-06,26,746,0,570.7936507936508,204
667,2025-05-04,North America,Paid Ads,Premium,75.0,Cancelled,2025-05-04,2025-09-06,5,375.0,2025-09-01,334,125,1,570.7936507936508,205
677,2024-08-05,North America,Organic Search,Basic,15.0,Active,2024-08-05,,25,375.0,2026-07-26,6,726,0,570.7936507936508,206
683,2024-08-07,North America,Paid Ads,Basic,15.0,Active,2024-08-07,,25,375.0,2026-07-28,4,724,0,570.7936507936508,207
895,2024-07-31,North America,Organic Search,Basic,15.0,Active,2024-07-31,,25,375.0,2026-07-21,11,731,0,570.7936507936508,208
1050,2024-11-08,North America,Paid Ads,Premium,75.0,Cancelled,2024-11-08,2025-03-23,5,375.0,2025-03-08,511,135,1,570.7936507936508,209
145,2024-08-30,North America,Social Media,Basic,15.0,Active,2024-08-30,,24,360.0,2026-07-21,11,701,0,570.7936507936508,210
307,2024-08-26,North America,Paid Ads,Basic,15.0,Active,2024-08-26,,24,360.0,2026-07-17,15,705,0,570.7936507936508,211
363,2024-08-13,North America,Paid Ads,Basic,15.0,Active,2024-08-13,,24,360.0,2026-07-04,28,718,0,570.7936507936508,212
487,2024-09-02,North America,Paid Ads,Basic,15.0,Active,2024-09-02,,24,360.0,2026-07-24,8,698,0,570.7936507936508,213
627,2024-08-30,North America,Social Media,Basic,15.0,Active,2024-08-30,,24,360.0,2026-07-21,11,701,0,570.7936507936508,214
642,2024-09-02,North America,Paid Ads,Basic,15.0,Active,2024-09-02,,24,360.0,2026-07-24,8,698,0,570.7936507936508,215
649,2024-08-18,North America,Paid Ads,Basic,15.0,Active,2024-08-18,,24,360.0,2026-07-09,23,713,0,570.7936507936508,216
951,2024-08-14,North America,Social Media,Basic,15.0,Active,2024-08-14,,24,360.0,2026-07-05,27,717,0,570.7936507936508,217
276,2024-01-29,North America,Social Media,Standard,35.0,Cancelled,2024-01-29,2024-11-08,10,350.0,2024-10-25,645,284,1,570.7936507936508,218
584,2024-03-15,North America,Organic Search,Standard,35.0,Cancelled,2024-03-15,2025-01-06,10,350.0,2024-12-10,599,297,1,570.7936507936508,219
645,2025-04-22,North America,Organic Search,Standard,35.0,Cancelled,2025-04-22,2026-01-17,10,350.0,2026-01-17,196,270,1,570.7936507936508,220
994,2024-11-20,North America,Organic Search,Standard,35.0,Cancelled,2024-11-20,2025-08-25,10,350.0,2025-08-17,349,278,1,570.7936507936508,221
1022,2024-02-15,North America,Paid Ads,Standard,35.0,Cancelled,2024-02-15,2024-11-26,10,350.0,2024-11-11,628,285,1,570.7936507936508,222
1072,2024-12-07,North America,Social Media,Standard,35.0,Cancelled,2024-12-07,2025-09-14,10,350.0,2025-09-03,332,281,1,570.7936507936508,223
126,2024-10-06,North America,Organic Search,Basic,15.0,Active,2024-10-06,,23,345.0,2026-07-28,4,664,0,570.7936507936508,224
204,2024-10-06,North America,Referral,Basic,15.0,Active,2024-10-06,,23,345.0,2026-07-28,4,664,0,570.7936507936508,225
484,2024-09-23,North America,Paid Ads,Basic,15.0,Active,2024-09-23,,23,345.0,2026-07-15,17,677,0,570.7936507936508,226
506,2024-09-26,North America,Referral,Basic,15.0,Active,2024-09-26,,23,345.0,2026-07-18,14,674,0,570.7936507936508,227
552,2024-10-10,North America,Social Media,Basic,15.0,Active,2024-10-10,,23,345.0,2026-08-01,0,660,0,570.7936507936508,228
962,2024-09-27,North America,Organic Search,Basic,15.0,Active,2024-09-27,,23,345.0,2026-07-19,13,673,0,570.7936507936508,229
1040,2024-09-24,North America,Paid Ads,Basic,15.0,Active,2024-09-24,,23,345.0,2026-07-16,16,676,0,570.7936507936508,230
128,2024-10-27,North America,Social Media,Basic,15.0,Active,2024-10-27,,22,330.0,2026-07-19,13,643,0,570.7936507936508,231
239,2024-10-16,North America,Organic Search,Basic,15.0,Active,2024-10-16,,22,330.0,2026-07-08,24,654,0,570.7936507936508,232
473,2024-10-19,North America,Social Media,Basic,15.0,Active,2024-10-19,,22,330.0,2026-07-11,21,651,0,570.7936507936508,233
527,2024-10-19,North America,Organic Search,Basic,15.0,Active,2024-10-19,,22,330.0,2026-07-11,21,651,0,570.7936507936508,234
641,2024-10-21,North America,Paid Ads,Basic,15.0,Active,2024-10-21,,22,330.0,2026-07-13,19,649,0,570.7936507936508,235
653,2024-10-27,North America,Organic Search,Basic,15.0,Active,2024-10-27,,22,330.0,2026-07-19,13,643,0,570.7936507936508,236
700,2024-10-19,North America,Paid Ads,Basic,15.0,Active,2024-10-19,,22,330.0,2026-07-11,21,651,0,570.7936507936508,237
771,2024-11-05,North America,Paid Ads,Basic,15.0,Active,2024-11-05,,22,330.0,2026-07-28,4,634,0,570.7936507936508,238
777,2024-10-14,North America,Paid Ads,Basic,15.0,Active,2024-10-14,,22,330.0,2026-07-06,26,656,0,570.7936507936508,239
879,2024-10-27,North America,Paid Ads,Basic,15.0,Active,2024-10-27,,22,330.0,2026-07-19,13,643,0,570.7936507936508,240
968,2024-10-20,North America,Organic Search,Basic,15.0,Active,2024-10-20,,22,330.0,2026-07-12,20,650,0,570.7936507936508,241
969,2024-11-08,North America,Referral,Basic,15.0,Active,2024-11-08,,22,330.0,2026-07-31,1,631,0,570.7936507936508,242
129,2024-12-09,North America,Organic Search,Basic,15.0,Active,2024-12-09,,21,315.0,2026-08-01,0,600,0,570.7936507936508,243
211,2024-11-16,North America,Paid Ads,Basic,15.0,Active,2024-11-16,,21,315.0,2026-07-09,23,623,0,570.7936507936508,244
247,2024-11-25,North America,Organic Search,Basic,15.0,Active,2024-11-25,,21,315.0,2026-07-18,14,614,0,570.7936507936508,245
451,2024-11-18,North America,Referral,Basic,15.0,Active,2024-11-18,,21,315.0,2026-07-11,21,621,0,570.7936507936508,246
651,2024-01-28,North America,Referral,Standard,35.0,Cancelled,2024-01-28,2024-10-21,9,315.0,2024-09-24,676,267,1,570.7936507936508,247
760,2024-11-18,North America,Paid Ads,Basic,15.0,Active,2024-11-18,,21,315.0,2026-07-11,21,621,0,570.7936507936508,248
799,2024-12-03,North America,Organic Search,Basic,15.0,Active,2024-12-03,,21,315.0,2026-07-26,6,606,0,570.7936507936508,249
898,2024-12-01,North America,Paid Ads,Basic,15.0,Active,2024-12-01,,21,315.0,2026-07-24,8,608,0,570.7936507936508,250
1053,2024-11-16,North America,Organic Search,Basic,15.0,Active,2024-11-16,,21,315.0,2026-07-09,23,623,0,570.7936507936508,251
1064,2024-11-10,North America,Paid Ads,Basic,15.0,Active,2024-11-10,,21,315.0,2026-07-03,29,629,0,570.7936507936508,252
139,2024-12-24,North America,Referral,Basic,15.0,Active,2024-12-24,,20,300.0,2026-07-17,15,585,0,570.7936507936508,253
171,2025-02-27,North America,Social Media,Premium,75.0,Cancelled,2025-02-27,2025-06-13,4,300.0,2025-05-28,430,106,1,570.7936507936508,254
232,2024-06-02,North America,Referral,Premium,75.0,Cancelled,2024-06-02,2024-09-14,4,300.0,2024-08-31,700,104,1,570.7936507936508,255
354,2025-01-05,North America,Organic Search,Basic,15.0,Active,2025-01-05,,20,300.0,2026-07-29,3,573,0,570.7936507936508,256
563,2024-12-28,North America,Social Media,Basic,15.0,Active,2024-12-28,,20,300.0,2026-07-21,11,581,0,570.7936507936508,257
658,2025-01-08,North America,Organic Search,Basic,15.0,Active,2025-01-08,,20,300.0,2026-08-01,0,570,0,570.7936507936508,258
821,2024-12-17,North America,Paid Ads,Basic,15.0,Active,2024-12-17,,20,300.0,2026-07-10,22,592,0,570.7936507936508,259
943,2024-12-31,North America,Social Media,Basic,15.0,Active,2024-12-31,,20,300.0,2026-07-24,8,578,0,570.7936507936508,260
1047,2024-12-19,North America,Paid Ads,Basic,15.0,Active,2024-12-19,,20,300.0,2026-07-12,20,590,0,570.7936507936508,261
184,2025-01-18,North America,Paid Ads,Basic,15.0,Active,2025-01-18,,19,285.0,2026-07-12,20,560,0,570.7936507936508,262
206,2025-01-20,North America,Social Media,Basic,15.0,Active,2025-01-20,,19,285.0,2026-07-14,18,558,0,570.7936507936508,263
252,2025-01-25,North America,Referral,Basic,15.0,Active,2025-01-25,,19,285.0,2026-07-19,13,553,0,570.7936507936508,264
456,2025-02-03,North America,Referral,Basic,15.0,Active,2025-02-03,,19,285.0,2026-07-28,4,544,0,570.7936507936508,265
773,2025-01-15,North America,Social Media,Basic,15.0,Active,2025-01-15,,19,285.0,2026-07-09,23,563,0,570.7936507936508,266
812,2025-02-04,North America,Paid Ads,Basic,15.0,Active,2025-02-04,,19,285.0,2026-07-29,3,543,0,570.7936507936508,267
832,2025-02-05,North America,Paid Ads,Basic,15.0,Active,2025-02-05,,19,285.0,2026-07-30,2,542,0,570.7936507936508,268
860,2025-02-03,North America,Paid Ads,Basic,15.0,Active,2025-02-03,,19,285.0,2026-07-28,4,544,0,570.7936507936508,269
1008,2025-02-04,North America,Paid Ads,Basic,15.0,Active,2025-02-04,,19,285.0,2026-07-29,3,543,0,570.7936507936508,270
1073,2025-01-21,North America,Organic Search,Basic,15.0,Active,2025-01-21,,19,285.0,2026-07-15,17,557,0,570.7936507936508,271
477,2024-12-07,North America,Social Media,Standard,35.0,Cancelled,2024-12-07,2025-07-28,8,280.0,2025-07-05,392,233,1,570.7936507936508,272
567,2024-01-17,North America,Paid Ads,Standard,35.0,Cancelled,2024-01-17,2024-09-01,8,280.0,2024-08-14,717,228,1,570.7936507936508,273
389,2025-02-09,North America,Referral,Basic,15.0,Active,2025-02-09,,18,270.0,2026-07-04,28,538,0,570.7936507936508,274
428,2025-02-28,North America,Paid Ads,Basic,15.0,Active,2025-02-28,,18,270.0,2026-07-23,9,519,0,570.7936507936508,275
614,2025-02-09,North America,Social Media,Basic,15.0,Active,2025-02-09,,18,270.0,2026-07-04,28,538,0,570.7936507936508,276
659,2025-02-24,North America,Paid Ads,Basic,15.0,Active,2025-02-24,,18,270.0,2026-07-19,13,523,0,570.7936507936508,277
728,2025-03-07,North America,Organic Search,Basic,15.0,Active,2025-03-07,,18,270.0,2026-07-30,2,512,0,570.7936507936508,278
816,2025-02-11,North America,Organic Search,Basic,15.0,Active,2025-02-11,,18,270.0,2026-07-06,26,536,0,570.7936507936508,279
934,2025-02-11,North America,Referral,Basic,15.0,Active,2025-02-11,,18,270.0,2026-07-06,26,536,0,570.7936507936508,280
1007,2025-02-25,North America,Organic Search,Basic,15.0,Active,2025-02-25,,18,270.0,2026-07-20,12,522,0,570.7936507936508,281
194,2025-03-28,North America,Paid Ads,Basic,15.0,Active,2025-03-28,,17,255.0,2026-07-21,11,491,0,570.7936507936508,282
296,2025-04-04,North America,Paid Ads,Basic,15.0,Active,2025-04-04,,17,255.0,2026-07-28,4,484,0,570.7936507936508,283
416,2025-03-21,North America,Organic Search,Basic,15.0,Active,2025-03-21,,17,255.0,2026-07-14,18,498,0,570.7936507936508,284
491,2025-03-25,North America,Organic Search,Basic,15.0,Active,2025-03-25,,17,255.0,2026-07-18,14,494,0,570.7936507936508,285
495,2025-03-10,North America,Paid Ads,Basic,15.0,Active,2025-03-10,,17,255.0,2026-07-03,29,509,0,570.7936507936508,286
517,2025-03-25,North America,Social Media,Basic,15.0,Active,2025-03-25,,17,255.0,2026-07-18,14,494,0,570.7936507936508,287
585,2025-04-06,North America,Organic Search,Basic,15.0,Active,2025-04-06,,17,255.0,2026-07-30,2,482,0,570.7936507936508,288
712,2025-04-03,North America,Social Media,Basic,15.0,Active,2025-04-03,,17,255.0,2026-07-27,5,485,0,570.7936507936508,289
916,2025-03-29,North America,Social Media,Basic,15.0,Active,2025-03-29,,17,255.0,2026-07-22,10,490,0,570.7936507936508,290
966,2025-03-31,North America,Organic Search,Basic,15.0,Active,2025-03-31,,17,255.0,2026-07-24,8,488,0,570.7936507936508,291
996,2025-03-20,North America,Social Media,Basic,15.0,Active,2025-03-20,,17,255.0,2026-07-13,19,499,0,570.7936507936508,292
1026,2025-03-28,North America,Paid Ads,Basic,15.0,Active,2025-03-28,,17,255.0,2026-07-21,11,491,0,570.7936507936508,293
839,2025-01-31,North America,Social Media,Standard,35.0,Cancelled,2025-01-31,2025-08-24,7,245.0,2025-07-30,367,205,1,570.7936507936508,294
938,2024-09-24,North America,Paid Ads,Standard,35.0,Cancelled,2024-09-24,2025-03-25,7,245.0,2025-03-23,496,182,1,570.7936507936508,295
208,2025-04-21,North America,Paid Ads,Basic,15.0,Active,2025-04-21,,16,240.0,2026-07-15,17,467,0,570.7936507936508,296
257,2025-04-10,North America,Paid Ads,Basic,15.0,Active,2025-04-10,,16,240.0,2026-07-04,28,478,0,570.7936507936508,297
355,2025-04-29,North America,Paid Ads,Basic,15.0,Active,2025-04-29,,16,240.0,2026-07-23,9,459,0,570.7936507936508,298
463,2025-04-15,North America,Social Media,Basic,15.0,Active,2025-04-15,,16,240.0,2026-07-09,23,473,0,570.7936507936508,299
515,2025-04-14,North America,Paid Ads,Basic,15.0,Active,2025-04-14,,16,240.0,2026-07-08,24,474,0,570.7936507936508,300
549,2025-04-16,North America,Organic Search,Basic,15.0,Active,2025-04-16,,16,240.0,2026-07-10,22,472,0,570.7936507936508,301
565,2025-04-21,North America,Organic Search,Basic,15.0,Active,2025-04-21,,16,240.0,2026-07-15,17,467,0,570.7936507936508,302
781,2025-04-11,North America,Paid Ads,Basic,15.0,Active,2025-04-11,,16,240.0,2026-07-05,27,477,0,570.7936507936508,303
800,2025-04-09,North America,Paid Ads,Basic,15.0,Active,2025-04-09,,16,240.0,2026-07-03,29,479,0,570.7936507936508,304
813,2025-04-11,North America,Social Media,Basic,15.0,Active,2025-04-11,,16,240.0,2026-07-05,27,477,0,570.7936507936508,305
987,2025-05-03,North America,Referral,Basic,15.0,Active,2025-05-03,,16,240.0,2026-07-27,5,455,0,570.7936507936508,306
235,2025-05-14,North America,Organic Search,Basic,15.0,Active,2025-05-14,,15,225.0,2026-07-08,24,444,0,570.7936507936508,307
983,2025-05-14,North America,Referral,Basic,15.0,Active,2025-05-14,,15,225.0,2026-07-08,24,444,0,570.7936507936508,308
536,2024-04-16,North America,Organic Search,Standard,35.0,Cancelled,2024-04-16,2024-10-12,6,210.0,2024-09-13,687,179,1,570.7936507936508,309
865,2025-02-08,North America,Organic Search,Standard,35.0,Cancelled,2025-02-08,2025-07-08,6,210.0,2025-07-08,389,150,1,570.7936507936508,310
1016,2025-03-08,North America,Paid Ads,Standard,35.0,Cancelled,2025-03-08,2025-08-27,6,210.0,2025-08-05,361,172,1,570.7936507936508,311
124,2024-09-08,North America,Paid Ads,Basic,15.0,Cancelled,2024-09-08,2025-08-27,12,180.0,2025-08-04,362,353,1,570.7936507936508,312
216,2024-02-27,North America,Organic Search,Basic,15.0,Cancelled,2024-02-27,2025-01-27,12,180.0,2025-01-22,556,335,1,570.7936507936508,313
452,2024-11-23,North America,Referral,Basic,15.0,Cancelled,2024-11-23,2025-11-04,12,180.0,2025-10-19,286,346,1,570.7936507936508,314
168,2024-05-27,North America,Organic Search,Standard,35.0,Cancelled,2024-05-27,2024-10-15,5,175.0,2024-09-24,676,141,1,570.7936507936508,315
225,2024-08-16,North America,Organic Search,Standard,35.0,Cancelled,2024-08-16,2024-12-15,5,175.0,2024-12-14,595,121,1,570.7936507936508,316
246,2024-09-24,North America,Social Media,Standard,35.0,Cancelled,2024-09-24,2025-02-16,5,175.0,2025-01-22,556,145,1,570.7936507936508,317
435,2024-06-02,North America,Referral,Standard,35.0,Cancelled,2024-06-02,2024-10-24,5,175.0,2024-09-30,670,144,1,570.7936507936508,318
1093,2024-09-05,North America,Referral,Standard,35.0,Cancelled,2024-09-05,2025-01-26,5,175.0,2025-01-03,575,143,1,570.7936507936508,319
191,2024-08-17,North America,Social Media,Basic,15.0,Cancelled,2024-08-17,2025-06-28,11,165.0,2025-06-13,414,315,1,570.7936507936508,320
314,2025-04-02,North America,Organic Search,Basic,15.0,Cancelled,2025-04-02,2026-02-17,11,165.0,2026-01-27,186,321,1,570.7936507936508,321
315,2025-04-01,North America,Social Media,Basic,15.0,Cancelled,2025-04-01,2026-01-28,11,165.0,2026-01-26,187,302,1,570.7936507936508,322
385,2024-04-03,North America,Social Media,Basic,15.0,Cancelled,2024-04-03,2025-02-24,11,165.0,2025-01-28,550,327,1,570.7936507936508,323
528,2025-05-08,North America,Organic Search,Basic,15.0,Cancelled,2025-05-08,2026-03-15,11,165.0,2026-03-04,150,311,1,570.7936507936508,324
662,2024-09-07,North America,Organic Search,Basic,15.0,Cancelled,2024-09-07,2025-07-08,11,165.0,2025-07-04,393,304,1,570.7936507936508,325
763,2024-04-10,North America,Paid Ads,Basic,15.0,Cancelled,2024-04-10,2025-03-04,11,165.0,2025-02-04,543,328,1,570.7936507936508,326
1019,2024-10-03,North America,Paid Ads,Basic,15.0,Cancelled,2024-10-03,2025-08-22,11,165.0,2025-07-30,367,323,1,570.7936507936508,327
205,2024-05-30,North America,Paid Ads,Premium,75.0,Cancelled,2024-05-30,2024-07-10,2,150.0,2024-06-29,763,41,1,570.7936507936508,328
248,2024-01-12,North America,Organic Search,Basic,15.0,Cancelled,2024-01-12,2024-10-08,10,150.0,2024-10-08,662,270,1,570.7936507936508,329
441,2024-06-06,North America,Organic Search,Premium,75.0,Cancelled,2024-06-06,2024-07-30,2,150.0,2024-07-06,756,54,1,570.7936507936508,330
607,2025-02-28,North America,Paid Ads,Premium,75.0,Cancelled,2025-02-28,2025-04-04,2,150.0,2025-03-30,489,35,1,570.7936507936508,331
632,2024-05-10,North America,Paid Ads,Basic,15.0,Cancelled,2024-05-10,2025-02-17,10,150.0,2025-02-04,543,283,1,570.7936507936508,332
743,2024-02-27,North America,Referral,Premium,75.0,Cancelled,2024-02-27,2024-04-17,2,150.0,2024-03-28,856,50,1,570.7936507936508,333
875,2025-03-07,North America,Organic Search,Basic,15.0,Cancelled,2025-03-07,2025-12-03,10,150.0,2025-12-02,242,271,1,570.7936507936508,334
1030,2025-02-23,North America,Organic Search,Basic,15.0,Cancelled,2025-02-23,2025-11-25,10,150.0,2025-11-20,254,275,1,570.7936507936508,335
407,2025-01-31,North America,Social Media,Standard,35.0,Cancelled,2025-01-31,2025-05-07,4,140.0,2025-05-01,457,96,1,570.7936507936508,336
689,2025-05-03,North America,Social Media,Standard,35.0,Cancelled,2025-05-03,2025-08-29,4,140.0,2025-08-01,365,118,1,570.7936507936508,337
109,2024-02-28,North America,Organic Search,Basic,15.0,Cancelled,2024-02-28,2024-10-25,9,135.0,2024-10-25,645,240,1,570.7936507936508,338
690,2024-05-08,North America,Paid Ads,Basic,15.0,Cancelled,2024-05-08,2025-01-15,9,135.0,2025-01-03,575,252,1,570.7936507936508,339
1055,2025-02-22,North America,Organic Search,Basic,15.0,Cancelled,2025-02-22,2025-11-11,9,135.0,2025-10-20,285,262,1,570.7936507936508,340
327,2025-04-26,North America,Paid Ads,Basic,15.0,Cancelled,2025-04-26,2025-11-27,8,120.0,2025-11-22,252,215,1,570.7936507936508,341
368,2024-05-16,North America,Paid Ads,Basic,15.0,Cancelled,2024-05-16,2025-01-09,8,120.0,2024-12-12,597,238,1,570.7936507936508,342
786,2025-05-08,North America,Referral,Basic,15.0,Cancelled,2025-05-08,2025-12-25,8,120.0,2025-12-04,240,231,1,570.7936507936508,343
950,2025-02-21,North America,Paid Ads,Basic,15.0,Cancelled,2025-02-21,2025-10-13,8,120.0,2025-09-19,316,234,1,570.7936507936508,344
978,2024-08-02,North America,Referral,Basic,15.0,Cancelled,2024-08-02,2025-03-21,8,120.0,2025-02-28,519,231,1,570.7936507936508,345
1032,2024-11-27,North America,Paid Ads,Basic,15.0,Cancelled,2024-11-27,2025-07-17,8,120.0,2025-06-25,402,232,1,570.7936507936508,346
325,2024-08-13,North America,Paid Ads,Basic,15.0,Cancelled,2024-08-13,2025-03-07,7,105.0,2025-02-09,538,206,1,570.7936507936508,347
547,2024-11-27,North America,Paid Ads,Basic,15.0,Cancelled,2024-11-27,2025-06-06,7,105.0,2025-05-26,432,191,1,570.7936507936508,348
581,2024-01-26,North America,Paid Ads,Basic,15.0,Cancelled,2024-01-26,2024-08-17,7,105.0,2024-07-24,738,204,1,570.7936507936508,349
923,2024-02-01,North America,Organic Search,Basic,15.0,Cancelled,2024-02-01,2024-08-25,7,105.0,2024-07-30,732,206,1,570.7936507936508,350
933,2024-09-23,North America,Paid Ads,Basic,15.0,Cancelled,2024-09-23,2025-04-08,7,105.0,2025-03-22,497,197,1,570.7936507936508,351
948,2024-09-03,North America,Referral,Basic,15.0,Cancelled,2024-09-03,2025-03-20,7,105.0,2025-03-02,517,198,1,570.7936507936508,352
186,2024-06-09,North America,Paid Ads,Basic,15.0,Cancelled,2024-06-09,2024-11-28,6,90.0,2024-11-06,633,172,1,570.7936507936508,353
625,2024-01-14,North America,Organic Search,Basic,15.0,Cancelled,2024-01-14,2024-06-17,6,90.0,2024-06-12,780,155,1,570.7936507936508,354
759,2025-04-19,North America,Paid Ads,Basic,15.0,Cancelled,2025-04-19,2025-09-22,6,90.0,2025-09-16,319,156,1,570.7936507936508,355
1075,2025-01-17,North America,Social Media,Basic,15.0,Cancelled,2025-01-17,2025-06-19,6,90.0,2025-06-16,411,153,1,570.7936507936508,356
335,2024-12-01,North America,Organic Search,Basic,15.0,Cancelled,2024-12-01,2025-04-14,5,75.0,2025-03-31,488,134,1,570.7936507936508,357
726,2024-06-23,North America,Social Media,Basic,15.0,Cancelled,2024-06-23,2024-10-28,5,75.0,2024-10-21,649,127,1,570.7936507936508,358
793,2024-01-14,North America,Paid Ads,Basic,15.0,Cancelled,2024-01-14,2024-05-19,5,75.0,2024-05-13,810,126,1,570.7936507936508,359
1013,2024-07-07,North America,Organic Search,Basic,15.0,Cancelled,2024-07-07,2024-11-18,5,75.0,2024-11-04,635,134,1,570.7936507936508,360
1077,2025-03-22,North America,Paid Ads,Basic,15.0,Cancelled,2025-03-22,2025-08-10,5,75.0,2025-07-20,377,141,1,570.7936507936508,361
233,2024-07-03,North America,Organic Search,Standard,35.0,Cancelled,2024-07-03,2024-08-20,2,70.0,2024-08-02,729,48,1,570.7936507936508,362
316,2024-07-23,North America,Social Media,Standard,35.0,Cancelled,2024-07-23,2024-08-23,2,70.0,2024-08-22,709,31,1,570.7936507936508,363
336,2024-01-08,North America,Referral,Standard,35.0,Cancelled,2024-01-08,2024-02-26,2,70.0,2024-02-07,906,49,1,570.7936507936508,364
